id,name,value,units_of_measurement,timestamp
189,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
190,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
191,CPU Usage - pid 2071 - com.android.calendar,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
192,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
193,CPU Usage - pid 2256 - com.android.dialer,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
194,CPU Usage - pid 2284 - com.android.managedprovisioning,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
195,CPU Usage - pid 2324 - com.android.mms,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
196,CPU Usage - pid 2409 - com.android.email,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
197,CPU Usage - pid 2434 - com.android.exchange,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
198,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
199,CPU Usage - pid 2654 - com.svox.pico,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
200,CPU Usage - pid 4741 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
201,RAM Usage - pid 4741 - pt.uc.student.aclima.device_agent,18139,Kilobytes,2017-04-15 16:44:50.938 GMT+01:00
202,Battery Level,100.0,%,2017-04-15 16:44:50.954 GMT+01:00
203,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:44:50.961 GMT+01:00
204,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:44:50.961 GMT+01:00
205,Available System RAM,1383231488,bytes,2017-04-15 20:37:04.217 GMT+01:00
206,Available System RAM,1385213952,bytes,2017-04-15 20:38:04.535 GMT+01:00
207,Used System CPU,0.5076142,%,2017-04-15 20:38:04.558 GMT+01:00
208,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
209,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
210,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
211,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
212,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
213,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
214,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
215,CPU Usage - pid 8887 - com.android.sharedstoragebackup,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
216,CPU Usage - pid 8905 - com.android.browser,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
217,CPU Usage - pid 8927 - android.process.media,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
218,CPU Usage - pid 10238 - com.svox.pico,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
219,CPU Usage - pid 10507 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-15 20:38:05.592 GMT+01:00
220,RAM Usage - pid 10507 - pt.uc.student.aclima.device_agent,18104,Kilobytes,2017-04-15 20:38:17.788 GMT+01:00
221,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 20:38:17.803 GMT+01:00
222,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 20:38:17.803 GMT+01:00
223,Available System RAM,1384988672,bytes,2017-04-15 20:39:04.553 GMT+01:00
224,Used System CPU,0.5141388,%,2017-04-15 20:39:04.563 GMT+01:00
225,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
226,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
227,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
228,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
229,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
230,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
231,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
232,CPU Usage - pid 8905 - com.android.browser,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
233,CPU Usage - pid 8927 - android.process.media,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
234,CPU Usage - pid 10238 - com.svox.pico,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
235,CPU Usage - pid 10507 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-15 20:39:05.578 GMT+01:00
