id,name,value,units_of_measurement,timestamp
4887,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:06:39.851 GMT+01:00
4904,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,197.97003,%,2017-04-22 16:07:39.875 GMT+01:00
4921,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:08:39.899 GMT+01:00
4938,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:09:39.913 GMT+01:00
4955,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:10:39.936 GMT+01:00
4972,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:11:39.958 GMT+01:00
4991,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:13:40.338 GMT+01:00
5008,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:14:40.344 GMT+01:00
5025,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:15:40.361 GMT+01:00
5043,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:16:40.379 GMT+01:00
5060,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:17:40.400 GMT+01:00
5077,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:18:40.416 GMT+01:00
5094,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:19:40.439 GMT+01:00
5111,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:20:40.457 GMT+01:00
5129,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:21:40.483 GMT+01:00
5146,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:22:40.501 GMT+01:00
5163,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:23:40.523 GMT+01:00
5180,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:24:40.536 GMT+01:00
5197,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:25:40.561 GMT+01:00
5215,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:26:40.599 GMT+01:00
5232,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:27:40.615 GMT+01:00
5249,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,200.0,%,2017-04-22 16:28:40.634 GMT+01:00
5266,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:29:40.658 GMT+01:00
5283,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:30:40.680 GMT+01:00
5301,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:31:40.702 GMT+01:00
5318,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:32:40.719 GMT+01:00
5335,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:33:40.734 GMT+01:00
5352,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:34:40.759 GMT+01:00
5369,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:35:40.774 GMT+01:00
5387,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:36:40.800 GMT+01:00
5404,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:37:40.823 GMT+01:00
5421,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:38:40.839 GMT+01:00
5438,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:39:40.858 GMT+01:00
5455,CPU Usage - pid 26525 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:40:40.881 GMT+01:00
5469,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:41:41.207 GMT+01:00
5486,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:42:41.206 GMT+01:00
5503,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:43:41.222 GMT+01:00
5520,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:44:41.249 GMT+01:00
5537,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:45:41.268 GMT+01:00
5555,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:46:41.288 GMT+01:00
5572,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:47:41.306 GMT+01:00
5589,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:48:41.320 GMT+01:00
5606,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:49:41.337 GMT+01:00
5623,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:50:41.357 GMT+01:00
5640,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:51:41.377 GMT+01:00
5658,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:52:41.414 GMT+01:00
5675,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:53:41.434 GMT+01:00
5692,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:54:41.456 GMT+01:00
5709,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,99.03288,%,2017-04-22 16:55:41.473 GMT+01:00
5727,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:56:41.499 GMT+01:00
5744,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:57:41.516 GMT+01:00
5761,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:58:41.539 GMT+01:00
5778,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:59:41.557 GMT+01:00
5795,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:00:41.573 GMT+01:00
5813,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:01:41.594 GMT+01:00
5830,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:02:41.615 GMT+01:00
5847,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:03:41.627 GMT+01:00
5864,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:04:41.648 GMT+01:00
5881,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,99.03288,%,2017-04-22 17:05:41.673 GMT+01:00
5899,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:06:41.694 GMT+01:00
5916,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,98.985016,%,2017-04-22 17:07:41.715 GMT+01:00
5933,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:08:41.731 GMT+01:00
5950,CPU Usage - pid 18140 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:09:41.756 GMT+01:00
5964,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:11:42.199 GMT+01:00
5981,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:12:42.200 GMT+01:00
5998,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:13:42.219 GMT+01:00
6015,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:14:42.237 GMT+01:00
6032,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:15:42.258 GMT+01:00
6050,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,98.937195,%,2017-04-22 17:16:42.278 GMT+01:00
6067,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:17:42.304 GMT+01:00
6084,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:18:42.323 GMT+01:00
6101,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:19:42.342 GMT+01:00
6118,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:20:42.358 GMT+01:00
6135,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:21:42.378 GMT+01:00
6153,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:22:42.411 GMT+01:00
6170,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:23:42.417 GMT+01:00
6187,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:24:42.440 GMT+01:00
6204,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:25:42.459 GMT+01:00
6222,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:26:42.494 GMT+01:00
6239,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:27:42.501 GMT+01:00
6256,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:28:42.519 GMT+01:00
